ticker,exchange,assetType,priceCurrency,startDate,endDate
HYMFX,NMFQS,Mutual Fund,USD,2007-09-28,2017-08-23
HYMIX,NMFQS,Mutual Fund,USD,2010-07-27,2017-08-23
HYMLF,PINK,Stock,USD,2011-04-06,2017-08-23
HYMOX,NMFQS,Mutual Fund,USD,2017-04-04,2017-08-23
HYMPX,NMFQS,Mutual Fund,USD,2004-12-30,2017-08-23
HYMQX,NMFQS,Mutual Fund,USD,2017-04-04,2017-08-23
HYMTF,PINK,Stock,USD,2007-07-26,2017-08-23
HYND,NASDAQ,ETF,USD,2013-12-18,2017-08-23
HYOAX,NMFQS,Mutual Fund,USD,2013-04-30,2017-05-05
HYOCX,NMFQS,Mutual Fund,USD,2014-01-02,2017-05-19
HYOIX,NMFQS,Mutual Fund,USD,2013-04-30,2017-05-05
HYPMY,PINK,Stock,USD,2010-05-26,2017-08-23
HYPSX,NMFQS,Mutual Fund,USD,2001-12-27,2017-08-23
HYS,NYSE ARCA,ETF,USD,2011-06-17,2017-08-23
HYSAX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
HYSCX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
HYSNY,PINK,Stock,USD,2007-07-13,2017-08-23
HYSQX,NMFQS,Mutual Fund,USD,2014-10-29,2017-08-23
HYSR,OTCBB,Stock,USD,2010-06-16,2017-08-23
HYSZX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
HYT,NYSE,ETF,USD,2003-05-29,2017-08-23
HYUHF,OTCBB,Stock,USD,2016-01-12,2017-08-23
HYXE,NASDAQ,ETF,USD,2016-06-17,2017-08-23
HYXU,BATS,ETF,USD,2016-01-04,2017-08-23
HYZD,NASDAQ,ETF,USD,2013-12-18,2017-08-23
HZBTF,PINK,ETF,USD,2012-08-31,2017-08-23
HZN,NYSE,Stock,USD,2015-07-01,2017-08-23
HZNFF,PINK,Stock,USD,2007-07-20,2017-08-23
HZNM,PINK,Stock,USD,2013-05-28,2017-08-23
HZNOF,PINK,Stock,USD,2007-07-17,2017-08-23
HZNP,NASDAQ,Stock,USD,2011-07-28,2017-08-23
HZNSF,PINK,Stock,USD,2007-08-10,2017-08-23
HZO,NYSE,Stock,USD,1998-06-03,2017-08-23
HZOZF,PINK,Stock,USD,2009-01-13,2017-08-23
HZRZF,PINK,ETF,USD,2007-10-31,2017-08-23
HZUVF,PINK,Stock,USD,2015-01-23,2017-08-23
I,NYSE,Stock,USD,2013-04-18,2017-08-23
IAAAX,NMFQS,Mutual Fund,USD,2002-03-05,2017-08-23
IAABX,NMFQS,Mutual Fund,USD,2002-03-05,2017-08-23
IAALF,OTCBB,Stock,USD,2007-11-29,2017-08-23
IAALX,NMFQS,Mutual Fund,USD,2002-11-11,2017-08-23
IAC,NASDAQ,Stock,USD,1993-01-19,2017-08-23
IACBX,NMFQS,Mutual Fund,USD,1999-02-26,2017-08-23
IACFX,NMFQS,Mutual Fund,USD,2006-04-04,2017-08-23
IACI,NASDAQ,Stock,USD,,
IACIX,NMFQS,Mutual Fund,USD,2002-05-02,2017-08-23
IACLX,NMFQS,Mutual Fund,USD,2008-07-01,2017-08-23
IACOX,NMFQS,Mutual Fund,USD,2012-11-01,2017-08-23
IADEX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
IAE,NYSE,ETF,USD,2007-03-28,2017-08-23
IAEMX,NMFQS,Mutual Fund,USD,2010-06-17,2017-08-23
IAF,NYSE MKT,ETF,USD,1988-02-25,2017-08-23
IAFPX,NMFQS,Mutual Fund,USD,2009-09-11,2017-08-23
IAFWX,NMFQS,Mutual Fund,USD,2011-08-05,2017-08-23
IAG,NYSE,Stock,USD,2003-07-15,2017-08-23
IAGAX,NMFQS,Mutual Fund,USD,2010-05-06,2017-08-23
IAGEX,NMFQS,Mutual Fund,USD,2003-09-18,2017-08-23
IAGG,BATS,ETF,USD,2016-01-04,2017-08-23
IAGIX,NMFQS,Mutual Fund,USD,2010-05-06,2017-08-23
IAGSX,NMFQS,Mutual Fund,USD,2010-04-30,2017-08-23
IAGTX,NMFQS,Mutual Fund,USD,2010-04-30,2017-08-23
IAGX,PINK,Stock,USD,2011-03-07,2017-08-23
IAHL,PINK,Stock,USD,1998-06-29,2017-08-23
IAI,NYSE ARCA,ETF,USD,2006-05-05,2017-08-23
IAIAX,NMFQS,Mutual Fund,USD,2011-03-01,2016-07-22
IAIC,OTCMKTS,Stock,USD,1995-02-01,2017-08-23
IAIIX,NMFQS,Mutual Fund,USD,2011-03-01,2017-08-23
IAIRX,NMFQS,Mutual Fund,USD,2017-04-24,2017-08-23
IAK,NYSE ARCA,ETF,USD,2006-05-05,2017-08-23
IAL,,Stock,USD,,
IALAX,NMFQS,Mutual Fund,USD,1999-02-26,2017-08-23
IALB,OTCMKTS,Stock,USD,2008-06-24,2017-07-27
IALFX,NMFQS,Mutual Fund,USD,2009-03-31,2016-06-16
IAMOX,NMFQS,Mutual Fund,USD,2006-12-29,2017-08-23
IAMXU,NASDAQ,Stock,USD,2017-08-17,2017-08-23
IANAX,NMFQS,Mutual Fund,USD,2007-01-31,2017-08-23
IANBX,NMFQS,Mutual Fund,USD,2007-01-31,2017-08-23
IANCX,NMFQS,Mutual Fund,USD,2007-01-31,2017-08-23
IANFX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
IANIX,NMFQS,Mutual Fund,USD,2007-01-31,2017-08-23
IANRX,NMFQS,Mutual Fund,USD,2007-01-31,2017-08-23
IANYX,NMFQS,Mutual Fund,USD,2008-10-02,2017-08-23
IAOPX,NMFQS,Mutual Fund,USD,2012-08-03,2017-08-23
IAPLY,PINK,Stock,USD,2016-01-04,2016-12-22
IAPOX,NMFQS,Mutual Fund,USD,2015-10-12,2017-08-23
IAPRX,NMFQS,Mutual Fund,USD,2017-04-24,2017-08-23
IAPVX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-23
IARAX,NMFQS,Mutual Fund,USD,1996-12-31,2017-08-23
IARCX,NMFQS,Mutual Fund,USD,1995-05-01,2017-08-23
IARDX,NMFQS,Mutual Fund,USD,2014-02-05,2016-07-22
IARE,PINK,Stock,USD,2014-02-24,2017-08-23
IARFX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
IARIX,NMFQS,Mutual Fund,USD,2004-04-30,2017-08-23
IARRX,NMFQS,Mutual Fund,USD,2004-04-30,2017-08-23
IARSF,PINK,Stock,USD,2012-03-26,2017-08-23
IART,NASDAQ,Stock,USD,1995-08-16,2017-08-23
IARTV,NASDAQ,Stock,USD,2015-06-17,2015-07-01
IARYX,NMFQS,Mutual Fund,USD,2008-10-02,2017-08-23
IASAX,NMFQS,Mutual Fund,USD,2002-05-02,2017-08-23
IASBX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
IASCX,NMFQS,Mutual Fund,USD,2008-12-16,2017-08-23
IASEX,NMFQS,Mutual Fund,USD,2007-04-02,2017-08-23
IASMX,NMFQS,Mutual Fund,USD,1996-04-29,2017-08-23
IASPX,NMFQS,Mutual Fund,USD,2010-03-08,2017-08-23
IASRX,NMFQS,Mutual Fund,USD,2008-07-31,2017-08-23
IASSX,NMFQS,Mutual Fund,USD,2002-05-02,2017-08-23
IASTX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
IAT,NYSE ARCA,ETF,USD,2006-05-05,2017-08-23
IAU,NYSE ARCA,ETF,USD,2005-01-28,2017-08-23
IAUFF,PINK,Stock,USD,2007-07-16,2017-08-23
IAUGY,PINK,Stock,USD,2009-04-21,2017-08-23
IAUS,PINK,Stock,USD,1996-04-08,2017-08-23
IAUTX,NMFQS,Mutual Fund,USD,2002-03-28,2017-08-23
IAUYX,NMFQS,Mutual Fund,USD,2008-10-02,2017-08-23
IAVAX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-23
IAVGX,NMFQS,Mutual Fund,USD,2006-12-20,2017-08-23
IAVIX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-23
IAVSX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-23
IAVTX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-23
IAXAX,NMFQS,Mutual Fund,USD,2001-12-10,2017-08-23
IAXIX,NMFQS,Mutual Fund,USD,2001-12-10,2017-08-23
IAXSX,NMFQS,Mutual Fund,USD,2001-12-10,2017-08-23
IAXTX,NMFQS,Mutual Fund,USD,2009-02-27,2017-08-23
IBA,NYSE,Stock,USD,1997-09-19,2017-08-23
IBABX,NMFQS,Mutual Fund,USD,1995-09-29,2017-08-23
IBAFX,NMFQS,Mutual Fund,USD,2008-08-01,2017-08-23
IBAL,OTCMKTS,Stock,USD,1985-11-12,2017-08-23
IBALX,NMFQS,Mutual Fund,USD,1994-12-02,2017-08-23
IBARX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
IBATX,NMFQS,Mutual Fund,USD,2017-03-17,2017-08-23
IBAVX,NMFQS,Mutual Fund,USD,2017-03-03,2017-08-23
IBB,NASDAQ,ETF,USD,2001-02-12,2017-08-23
IBBCX,NMFQS,Mutual Fund,USD,2005-05-13,2017-08-23
IBBFX,NMFQS,Mutual Fund,USD,1997-12-31,2017-08-23
IBBI,OTCBB,Stock,USD,2004-11-15,2017-07-14
IBCA,NASDAQ,Stock,USD,1998-06-03,2015-02-10
IBCB,NYSE ARCA,ETF,USD,2016-01-04,2016-04-06
IBCC,NYSE ARCA,ETF,USD,2013-04-19,2017-08-23
IBCD,NYSE ARCA,ETF,USD,2013-04-19,2017-08-23
IBCE,NYSE ARCA,ETF,USD,2013-04-19,2017-08-23
IBCGX,NMFQS,Mutual Fund,USD,2009-02-27,2017-08-23
IBCLX,NMFQS,Mutual Fund,USD,2009-01-02,2017-05-02
IBCP,NASDAQ,Stock,USD,2010-02-02,2017-08-23
IBD,NYSE ARCA,ETF,USD,2017-07-11,2017-08-23
IBDA,NYSE ARCA,ETF,USD,2016-01-04,2016-04-06
IBDB,NYSE ARCA,ETF,USD,2013-07-10,2017-08-23
IBDC,NYSE ARCA,ETF,USD,2013-07-10,2017-08-23
IBDCX,NMFQS,Mutual Fund,USD,2014-11-26,2015-11-25
IBDD,NYSE ARCA,ETF,USD,2013-07-10,2017-08-23
IBDF,NYSE ARCA,ETF,USD,2016-01-04,2016-12-23
IBDH,NYSE ARCA,ETF,USD,2014-05-30,2017-08-23
IBDJ,NYSE ARCA,ETF,USD,2015-03-12,2017-08-23
IBDK,NYSE ARCA,ETF,USD,2015-03-12,2017-08-23
IBDL,NYSE ARCA,ETF,USD,2014-12-05,2017-08-23
IBDM,NYSE ARCA,ETF,USD,2015-03-12,2017-08-23
IBDN,NYSE ARCA,ETF,USD,2015-03-12,2017-08-23
IBDO,NYSE ARCA,ETF,USD,2015-03-12,2017-08-23
IBDP,NYSE ARCA,ETF,USD,2015-03-12,2017-08-23
IBDQ,NYSE ARCA,ETF,USD,2015-03-12,2017-08-23
IBDR,NYSE ARCA,Stock,USD,2016-09-19,2017-08-23
IBDRY,PINK,Stock,USD,2007-07-13,2017-08-23
IBDS,,ETF,USD,,
IBDSF,PINK,Stock,USD,2006-12-08,2017-08-23
IBEDX,NMFQS,Mutual Fund,USD,2008-01-02,2017-05-02
IBEMX,NMFQS,Mutual Fund,USD,2010-06-17,2017-08-23
IBFBX,NMFQS,Mutual Fund,USD,2000-03-15,2017-04-10
IBFCX,NMFQS,Mutual Fund,USD,2001-03-15,2017-08-23
IBFFX,NMFQS,Mutual Fund,USD,2001-03-15,2017-08-23
IBFL,PINK,Stock,USD,2006-08-23,2017-08-23
IBFSX,NMFQS,Mutual Fund,USD,2006-06-27,2017-08-23
IBGEX,NMFQS,Mutual Fund,USD,2003-10-24,2017-05-02
IBGFX,NMFQS,Mutual Fund,USD,2010-01-04,2017-03-30
IBGIX,NMFQS,Mutual Fund,USD,2002-01-03,2017-08-23
IBGYX,NMFQS,Mutual Fund,USD,2005-09-26,2017-08-23
IBI,NYSE,Stock,USD,,
IBIAX,NMFQS,Mutual Fund,USD,2012-06-04,2017-08-23
IBIBF,PINK,Stock,USD,2007-07-20,2017-08-23
IBIBX,NMFQS,Mutual Fund,USD,2012-06-04,2017-08-23
IBICX,NMFQS,Mutual Fund,USD,2012-06-04,2017-08-23
IBIDF,OTCBB,Stock,USD,2016-02-04,2017-08-23
IBIIX,NMFQS,Mutual Fund,USD,2012-06-04,2017-08-23
IBIO,NYSE,Stock,USD,2008-08-19,2017-08-23
IBIYX,NMFQS,Mutual Fund,USD,2012-06-04,2017-08-23
IBKC,NASDAQ,Stock,USD,1995-04-10,2017-08-23
IBKCO,NASDAQ,Stock,USD,2016-05-23,2017-08-23
IBKCP,NASDAQ,Stock,USD,2015-08-31,2017-08-23
IBKR,NASDAQ,Stock,USD,2007-05-04,2017-08-23
IBLCX,NMFQS,Mutual Fund,USD,2012-03-30,2017-08-23
IBLLX,NMFQS,Mutual Fund,USD,2002-11-11,2017-08-23
IBLN,NYSE ARCA,ETF,USD,2014-08-01,2017-08-23
IBM,NYSE,Stock,USD,1962-01-02,2017-08-23
IBMD,NYSE ARCA,ETF,USD,2010-01-14,2015-09-01
IBME,NYSE ARCA,ETF,USD,2016-01-04,2016-09-16
IBMF,NYSE ARCA,ETF,USD,2010-01-14,2017-08-23
IBMG,NYSE ARCA,ETF,USD,2013-03-21,2017-08-23
IBMH,NYSE ARCA,ETF,USD,2014-02-07,2017-08-23
IBMI,NYSE ARCA,ETF,USD,2014-08-14,2017-08-23
IBMJ,NYSE ARCA,ETF,USD,2015-09-04,2017-08-23
IBMK,NYSE ARCA,ETF,USD,2015-09-04,2017-08-23
IBN,NYSE,Stock,USD,2000-03-28,2017-08-23
IBNAX,NMFQS,Mutual Fund,USD,1985-05-31,2017-08-23
IBNBX,NMFQS,Mutual Fund,USD,2003-12-08,2017-08-23
IBNCX,NMFQS,Mutual Fund,USD,2003-12-08,2017-08-23
IBND,NYSE ARCA,ETF,USD,2010-05-20,2017-08-23
IBNDX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
IBNKQ,OTCMKTS,Stock,USD,,
IBNYX,NMFQS,Mutual Fund,USD,2003-12-08,2017-08-23
IBOAX,NMFQS,Mutual Fund,USD,1987-08-14,2017-08-23
IBOBX,NMFQS,Mutual Fund,USD,2003-12-08,2017-08-23
IBOC,NASDAQ,Stock,USD,1996-05-30,2017-08-23
IBOCX,NMFQS,Mutual Fund,USD,2003-12-08,2017-08-23
IBOYX,NMFQS,Mutual Fund,USD,2003-12-08,2017-08-23
IBP,NYSE,Stock,USD,2014-02-13,2017-08-23
IBPIX,NMFQS,Mutual Fund,USD,1989-04-28,2017-08-23
IBPSX,NMFQS,Mutual Fund,USD,2003-05-29,2017-08-23
IBRAX,NMFQS,Mutual Fund,USD,2007-05-01,2017-08-23
IBRFX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
IBRIX,NMFQS,Mutual Fund,USD,2007-04-30,2017-08-23
IBRSX,NMFQS,Mutual Fund,USD,2007-04-30,2017-08-23
IBSAX,NMFQS,Mutual Fund,USD,2002-01-03,2017-08-23
IBSCX,NMFQS,Mutual Fund,USD,2002-09-04,2017-08-23
IBSMX,NMFQS,Mutual Fund,USD,2004-12-31,2017-08-23
IBSS,PINK,Stock,USD,1998-07-02,2017-08-23
IBSSX,NMFQS,Mutual Fund,USD,2002-01-03,2017-08-23
IBTAX,NMFQS,Mutual Fund,USD,2017-02-01,2017-08-23
IBTCX,NMFQS,Mutual Fund,USD,2017-02-01,2017-08-23
IBTEX,NMFQS,Mutual Fund,USD,2017-02-01,2017-08-23
IBTGF,OTCBB,Stock,USD,2002-09-25,2017-08-23
IBTX,NASDAQ,Stock,USD,2013-04-04,2017-08-23
IBUTX,NMFQS,Mutual Fund,USD,2002-03-28,2017-08-23
IBUY,NASDAQ,ETF,USD,2016-04-20,2017-08-23
IBVAX,NMFQS,Mutual Fund,USD,2002-03-28,2017-08-23
IBVBX,NMFQS,Mutual Fund,USD,2002-03-28,2017-08-23
IBVCX,NMFQS,Mutual Fund,USD,2000-02-14,2017-08-23
IBVFX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
IBVIX,NMFQS,Mutual Fund,USD,2004-04-30,2017-08-23
IBVYX,NMFQS,Mutual Fund,USD,2008-10-02,2017-08-23
IBWC,PINK,Stock,USD,2007-09-24,2017-08-23
ICA,NYSE,Stock,USD,1992-04-08,2016-07-11
ICABY,PINK,Stock,USD,2007-07-13,2017-08-23
ICAD,NASDAQ,Stock,USD,1992-03-17,2017-08-23
ICAEX,NMFQS,Mutual Fund,USD,1994-12-30,2017-08-11
ICAFX,NMFQS,Mutual Fund,USD,2008-08-01,2017-08-23
ICAGY,PINK,Stock,USD,2011-01-26,2017-08-23
ICAN,NYSE ARCA,Stock,USD,2017-04-13,2017-08-23
ICANX,NMFQS,Mutual Fund,USD,2008-04-29,2017-08-11
ICARX,NMFQS,Mutual Fund,USD,1997-02-25,2017-08-23
ICAUX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICAVX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICAWX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICAYX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICAZX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICB,NYSE,ETF,USD,1985-07-01,2017-08-23
ICBAX,NMFQS,Mutual Fund,USD,2010-09-30,2017-08-23
ICBCX,NMFQS,Mutual Fund,USD,2010-09-30,2017-08-23
ICBFX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
ICBK,NASDAQ,Stock,USD,2015-01-16,2017-08-23
ICBMX,NMFQS,Mutual Fund,USD,1997-05-06,2017-08-23
ICCAX,NMFQS,Mutual Fund,USD,2010-09-30,2017-08-23
ICCC,NASDAQ,Stock,USD,1995-07-10,2017-08-23
ICCCX,NMFQS,Mutual Fund,USD,1997-07-10,2017-08-23
ICCEX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICCH,NASDAQ,Stock,USD,2017-03-28,2017-08-23
ICCIX,NMFQS,Mutual Fund,USD,2011-12-30,2017-08-23
ICCLX,NMFQS,Mutual Fund,USD,2008-06-30,2017-08-23
ICCNX,NMFQS,Mutual Fund,USD,2012-01-03,2017-08-23
ICCSX,NMFQS,Mutual Fund,USD,2015-01-02,2015-06-16
ICD,NYSE,Stock,USD,2014-08-08,2017-08-23
ICDAX,NMFQS,Mutual Fund,USD,2001-08-31,2017-08-23
ICDBX,NMFQS,Mutual Fund,USD,2001-09-26,2017-08-23
ICDCX,NMFQS,Mutual Fund,USD,2001-10-19,2017-08-23
ICDEX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
ICDXF,PINK,Stock,USD,2010-02-02,2017-08-23
ICDYX,NMFQS,Mutual Fund,USD,2003-07-24,2017-08-23
ICE,NYSE,Stock,USD,2005-11-16,2017-08-23
ICEAX,NMFQS,Mutual Fund,USD,2010-09-30,2017-08-23
ICEEX,NMFQS,Mutual Fund,USD,2010-09-30,2017-08-23
ICEID,OTCBB,Stock,USD,2016-01-05,2017-08-23
ICEIX,NMFQS,Mutual Fund,USD,2007-04-02,2017-08-23
ICEL,NASDAQ,Stock,USD,2013-07-25,2015-05-01
ICELX,NMFQS,Mutual Fund,USD,2008-04-29,2017-08-23
ICEMX,NMFQS,Mutual Fund,USD,2010-06-17,2017-08-23
ICENX,NMFQS,Mutual Fund,USD,1997-11-05,2017-08-23
ICEQX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
ICETX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-23
ICEUX,NMFQS,Mutual Fund,USD,1997-12-31,2017-08-23
ICEVX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-23
ICEWX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-23
ICEYX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-23
ICEZX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-23
ICF,NYSE ARCA,ETF,USD,2001-02-02,2017-08-23
ICFAX,NMFQS,Mutual Fund,USD,2010-09-30,2017-08-23
ICFBX,NMFQS,Mutual Fund,USD,2007-08-27,2017-08-23
ICFEX,NMFQS,Mutual Fund,USD,2007-04-02,2017-08-23
ICFFX,NMFQS,Mutual Fund,USD,2007-08-27,2017-08-23
ICFI,NASDAQ,Stock,USD,2006-09-28,2017-08-23
ICFIX,NMFQS,Mutual Fund,USD,2007-08-27,2017-08-23
ICFKX,NMFQS,Mutual Fund,USD,2007-08-27,2016-07-22
ICFSX,NMFQS,Mutual Fund,USD,1997-07-03,2017-08-23
ICGAX,NMFQS,Mutual Fund,USD,2010-05-06,2017-08-23
ICGCX,NMFQS,Mutual Fund,USD,2008-05-01,2016-01-19
ICGE,NASDAQ,Stock,USD,1999-08-05,2014-09-02
ICGEX,NMFQS,Mutual Fund,USD,2003-10-29,2017-08-23
ICGGX,NMFQS,Mutual Fund,USD,2002-01-08,2017-08-23
ICGIX,NMFQS,Mutual Fund,USD,2010-05-06,2017-08-23
ICGL,OTCBB,Stock,USD,2015-01-08,2017-08-03
ICGLX,NMFQS,Mutual Fund,USD,2008-05-01,2016-01-19
ICGNX,NMFQS,Mutual Fund,USD,2008-05-01,2016-01-19
ICGQF,OTCMKTS,Stock,USD,2016-01-04,2017-07-26
ICGRX,NMFQS,Mutual Fund,USD,2008-05-01,2016-01-19
ICGSX,NMFQS,Mutual Fund,USD,2010-05-06,2017-08-23
ICGTX,NMFQS,Mutual Fund,USD,2010-04-30,2017-08-23
ICGXX,,Mutual Fund,USD,,
ICH,AMEX,Stock,USD,,
ICHAX,NMFQS,Mutual Fund,USD,2010-09-30,2017-08-23
ICHCX,NMFQS,Mutual Fund,USD,1997-02-21,2017-08-23
ICHEX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICHGF,PINK,Stock,USD,2007-08-08,2017-08-23
ICHHX,NMFQS,Mutual Fund,USD,1996-12-31,2017-08-23
ICHKX,NMFQS,Mutual Fund,USD,1995-11-20,2017-08-23
ICHR,NASDAQ,Stock,USD,2016-12-09,2017-08-23
ICI,NYSE ARCA,ETF,USD,2008-04-17,2017-08-23
ICIAX,NMFQS,Mutual Fund,USD,2010-09-30,2017-08-23
ICICX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICIEX,NMFQS,Mutual Fund,USD,2007-04-02,2017-08-23
ICIFX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
ICISX,NMFQS,Mutual Fund,USD,2006-05-04,2017-08-23
ICKAX,NMFQS,Mutual Fund,USD,2017-04-03,2017-08-23
ICKEX,NMFQS,Mutual Fund,USD,2017-04-03,2017-08-23
ICKIX,NMFQS,Mutual Fund,USD,2017-04-03,2017-08-23
ICKNX,NMFQS,Mutual Fund,USD,2017-04-03,2017-08-23
ICKRX,NMFQS,Mutual Fund,USD,2017-04-03,2017-08-23
ICKYX,NMFQS,Mutual Fund,USD,2017-04-03,2017-08-23
ICL,NYSE,Stock,USD,2014-09-24,2017-08-23
ICLAX,NMFQS,Mutual Fund,USD,2002-03-05,2017-08-23
ICLBX,NMFQS,Mutual Fund,USD,2002-03-05,2017-08-23
ICLCX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICLD,OTCBB,Stock,USD,2009-05-18,2017-08-23
ICLDW,OTCBB,Stock,USD,2014-09-24,2017-08-23
ICLEX,NMFQS,Mutual Fund,USD,1997-05-12,2017-08-23
ICLLX,NMFQS,Mutual Fund,USD,2002-11-11,2017-08-23
ICLN,NASDAQ,ETF,USD,2008-06-25,2017-08-23
ICLR,NASDAQ,Stock,USD,1998-05-15,2017-08-23
ICLTF,PINK,Stock,USD,2016-01-07,2017-08-23
ICMAX,NMFQS,Mutual Fund,USD,2005-10-05,2017-08-23
ICMBX,NMFQS,Mutual Fund,USD,2005-01-05,2017-08-23
ICMCX,NMFQS,Mutual Fund,USD,2007-11-01,2017-08-23
ICMIX,NMFQS,Mutual Fund,USD,2014-12-31,2017-08-23
ICMTX,NMFQS,Mutual Fund,USD,2015-08-05,2017-08-23
ICMUX,NMFQS,Mutual Fund,USD,2010-08-16,2017-08-23
ICMVX,NMFQS,Mutual Fund,USD,2010-04-30,2017-08-23
ICMYX,NMFQS,Mutual Fund,USD,2008-01-02,2015-06-10
ICMZX,NMFQS,Mutual Fund,USD,2009-11-03,2017-08-23
ICN,NYSE ARCA,ETF,USD,2016-01-04,2017-03-30
ICNAX,NMFQS,Mutual Fund,USD,2006-05-31,2017-08-23
ICNCX,NMFQS,Mutual Fund,USD,2000-10-19,2017-08-23
ICNEX,NMFQS,Mutual Fund,USD,1997-02-19,2017-08-23
ICNGX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
ICNN,OTCBB,Stock,USD,2009-10-29,2017-08-23
ICNOF,PINK,Stock,USD,2007-07-25,2017-08-23
ICNZX,NMFQS,Mutual Fund,USD,2004-02-03,2017-08-23
ICOCX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICOG,,Stock,USD,,
ICOL,NYSE ARCA,ETF,USD,2013-06-20,2017-08-23
ICON,NASDAQ,Stock,USD,1990-03-06,2017-08-23
ICONX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
ICOPX,NMFQS,Mutual Fund,USD,2012-08-03,2017-08-23
ICOR,PINK,Stock,USD,2011-01-18,2017-08-23
ICOTF,OTCBB,Stock,USD,2009-02-19,2017-08-23
ICPAX,NMFQS,Mutual Fund,USD,1999-04-06,2017-08-23
ICPCX,NMFQS,Mutual Fund,USD,2009-01-02,2017-01-10
ICPHX,NMFQS,Mutual Fund,USD,1989-11-17,2017-08-23
ICPOX,NMFQS,Mutual Fund,USD,2015-10-12,2017-08-23
ICPT,NASDAQ,Stock,USD,2012-10-11,2017-08-23
ICPTF,OTCBB,Stock,USD,2006-12-14,2017-08-23
ICPUX,NMFQS,Mutual Fund,USD,2015-01-02,2017-08-23
ICPVF,PINK,Stock,USD,2007-11-01,2017-08-23
ICPVX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-23
ICPW,OTCBB,Stock,USD,2006-05-10,2017-08-23
ICRAX,NMFQS,Mutual Fund,USD,2010-09-30,2017-08-23
ICRNX,NMFQS,Mutual Fund,USD,2006-04-28,2017-08-23
ICRPX,NMFQS,Mutual Fund,USD,2006-04-17,2017-08-23
ICRSX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-23
ICSAX,NMFQS,Mutual Fund,USD,2002-01-08,2017-08-23
ICSBX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
ICSCX,NMFQS,Mutual Fund,USD,1989-04-19,2017-08-23
ICSDX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-11
ICSFX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-23
ICSH,BATS,ETF,USD,2016-01-04,2017-08-23
ICSIX,NMFQS,Mutual Fund,USD,2011-12-30,2017-08-23
ICSLX,NMFQS,Mutual Fund,USD,1997-12-31,2017-08-11
ICSNX,NMFQS,Mutual Fund,USD,2012-01-03,2017-08-23
ICSOX,NMFQS,Mutual Fund,USD,2008-04-29,2017-08-11
ICSQX,NMFQS,Mutual Fund,USD,2009-11-12,2017-08-11
ICSRX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICSSX,NMFQS,Mutual Fund,USD,2006-05-04,2017-08-23
ICSVX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICSWX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICSYX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICSZX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
